nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp,sent,received
3,59,21,140,50,23,706558619813,706558619862
1,63,23,356,43,24,706558626093,706558626832
2,52,21,155,43,23,706558627691,706558627672
2,53,21,268,43,23,706558629199,706558629176
3,60,21,141,50,23,706558630332,706558630384
1,64,21,356,42,24,706558636611,706558637353
2,54,21,269,43,23,706558638215,706558638191
2,55,22,267,43,23,706558639723,706558639706
3,61,21,158,50,23,706558640850,706558640898
1,65,21,229,42,24,706558647128,706558647867
3,62,21,158,50,23,706558651368,706558651415
1,66,22,343,43,24,706558657645,706558658383
2,56,22,148,43,23,706558660750,706558660727
3,63,21,142,50,23,706558661887,706558661937
1,67,22,225,42,24,706558668161,706558668902
2,57,21,151,43,23,706558671268,706558671247
3,64,20,160,50,23,706558672405,706558672454
1,68,21,223,42,24,706558678679,706558679416
2,58,20,151,43,24,706558681785,706558681760
3,65,21,161,50,23,706558682921,706558682965
1,69,22,342,42,24,706558689197,706558689935
2,59,22,264,43,24,706558692302,706558692277
3,66,20,160,50,23,706558693439,706558693485
1,70,19,223,42,24,706558699714,706558700452
2,60,21,151,43,24,706558702820,706558702794
3,67,21,144,50,23,706558703958,706558704004
1,71,22,228,42,24,706558710232,706558710973
2,61,21,155,43,24,706558713336,706558713308
3,68,21,161,50,23,706558714475,706558714515
1,72,21,232,42,24,706558720749,706558721488
2,62,21,155,43,23,706558723854,706558723823
3,69,21,161,50,23,706558724993,706558725033
1,73,22,355,42,24,706558731266,706558732002
2,63,22,271,43,23,706558734371,706558734340
3,70,21,145,49,23,706558735510,706558735551
1,74,21,243,42,24,706558741783,706558742518
2,64,21,270,43,23,706558744888,706558744858
3,71,21,178,49,23,706558746028,706558746069
1,75,20,247,42,24,706558752301,706558753037
2,65,21,274,43,23,706558753904,706558753874
2,66,22,161,43,23,706558755412,706558755382
3,72,20,144,49,23,706558756546,706558756586
1,76,20,367,42,24,706558762818,706558763553
2,67,21,164,43,23,706558764428,706558764399
2,68,20,278,43,23,706558765936,706558765908
3,73,20,161,49,23,706558767062,706558767102
1,77,21,488,42,24,706558773336,706558774069
2,69,21,282,43,23,706558776453,706558776421
3,74,21,144,49,23,706558777580,706558777621
1,78,21,374,42,24,706558783854,706558784588
2,70,22,289,43,23,706558786970,706558786940
3,75,20,144,49,23,706558788098,706558788137
1,79,20,262,41,24,706558794370,706558795106
3,76,21,160,49,23,706558798615,706558798654
1,80,22,267,42,24,706558804886,706558805622
3,77,20,144,49,23,706558809133,706558809176
1,81,22,276,42,24,706558815404,706558816145
2,71,21,325,43,23,706558818508,706558818484
3,78,21,162,49,23,706558819650,706558819694
1,82,21,396,41,24,706558825921,706558826654
2,72,21,214,42,23,706558829026,706558828999
3,79,21,164,49,23,706558830168,706558830214
1,83,22,402,41,24,706558836439,706558837173
2,73,21,221,42,23,706558839543,706558839515
3,80,21,182,49,23,706558840687,706558840729
1,84,20,288,41,24,706558846956,706558847690
2,74,21,234,42,23,706558850061,706558850038
3,81,21,168,49,23,706558851205,706558851253
1,85,21,291,41,24,706558857474,706558858209
