nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp,sent,received
2,86,22,863,35,25,706455145243,706455146240
3,86,21,514,42,24,706455146212,706455147460
4,86,21,424,34,26,706455148947,706455150013
5,86,23,698,37,26,706455150241,706455151573
1,88,23,743,35,25,706455155209,706455155986
\x2,87,22,883,35,u}70645515576\x1,706455156758
3,87,21,648,42,24,706455156728,706455157981
4,87,21,455,34,26,706455159465,706455160531
5,87,23,697,36,26,706455160759,706455162090
1,89,20,747,35,25,706455165727,706455166503
2,88,20,877,35,25,706455166278,706455167273
3,88,21,514,42,24,706455167246,706455168493
4,88,23,451,33,26,706455169982,706455171050
5,88,23,700,36,26,706455171276,706455172607
1,90,20,1052,35,25,706455176244,706455177026
2,89,22,1241,35,25,706455176796,706455177793
3,89,21,655,42,24,706455177763,706455179012
o4,89,22,458,33,26,706455180500,706455181564
5,89,24,702,36,26,706455181793,706455183125
1,91,21,748,35,25,706455186762,706455187536
2,90,20,888,35,25,706455187314,706455188309
3,90,22,655,42,24,706455188280,706455189529
4,90,22,432,34,26,706455191016,706455192085
5,90,22,930,36,26,706455192310,706455193640
1,92,23,748,35,25,706455197279,706455198054
2,91,22,897,35,25,706455197831,706455198828
3,91,21,658,42,24,706455198797,706455200041
5,91,22,947,36,26,706455202827,706455204159
1,93,22,1052,35,25,706455207797,706455208577
2,92,21,1258,35,25,706455208349,706455209346
3,92,21,661,42,24,706455209315,706455210560
4,92,20,467,34,26,706455212050,706455213114
5,92,23,707,36,26,706455213345,706455214673
1,94,21,1055,35,25,706455218315,706455219089
2,93,22,1261,35,25,706455218867,706455219863
3,93,22,525,42,24,706455219832,706455221079
4,93,22,455,33,26,706455r22570,706455223638
5,93,23,941,36,26,706455223862,706455225190
1,95,20,1413,35,25,706455228832,706455229609
2,94,21,1255,35,25,706455229385,706455230383
3,94,21,660,42,24,706455230350,706455231597
4,94,22,470,34,26,706455233085,706455234150
5,94,23,927,36,26,706455234380,706455235713
1,96,20,1061,35,25,706455239350,706455240126
2,95,21,1269,35,25,706455239903,706455240897
3,95,21,664,42,24,706455240866,706455242113
4,ie,25,490<2$,26,706455243602,706455244668
5,95,22,707,36,26,706455244897,706455246226
1,97,20,756,35,25,706455249867,706455250644
2,96,21,1263,35,25,706455250419,706455251413
3,96,21,662,42,24,706455251384,706455252627
24,)6,22,450,34\x8c26,706455254118,706455255185
5,96,21,933,36,26,706455255413,706455256742
1,98,21,756,35,25,706455260385,706455261159
2,97,21,919,35,25,706455260936,706455261936
3,97,22,672,42,24,706455261901,706455263149
4,97,22,464,34,26\x80,706455264637,706455265702
5,97,23,711,36,26,706455265931,706455267260
