nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp,sent,received
7,61,21,35,33,22,706303782969,706303783138
2,62,21,63,32,23,706303785670,706303785833
3,62,20,45,40,22,706303786946,706303787232
4,62,21,69,31,24,706303787765,706303787945
5,60,22,24,34,23,706303788867,706303789340
6,62,19,121,32,23,706303791842,706303791926
7,62,21,35,33,22,706303793487,706303793662
2,63,20,63,32,23,706303796189,706303796347
3,63,20,44,40,22,706303797463,706303797755
4,63,20,64,30,24,706303798282,706303798469
5,61,22,24,34,23,706303799384,706303799855
7,63,21,34,33,22,7063033802359,706303802444
2,64,21,62,32,23,706303806707,706303806871
3,64,20,44,40,22,706303807981,706303808268
4,64,20,68,30,24,706303808799,706303808981
5,62,22,25,34,23,706303809902,706303810370
6,64,20,121,32,23,706303812877,706303812964
7,64,21,35,32,22,706303814521,706303814695
2,65,21,57,32,23,706303817226,706303817383
3,65,20,39,40,22,706303818498,706303818785
4,65,21,63,30,24,706303819317,706303819497
5,63,22,24,34,23,706303820419,706303820890
6,65,19,136,32,23,706303823393,706303823476
7,65,21,34,33,22,706303825038,706303825211
3,66,20,43,40,22,706303829015,706303829300
4,66,21,63,30,24,706303829833,706303830016
5,64,22,25,34,23,706303830937,706303831404
6,66,19,135,32,23,706303833911,706303833998
2,67,20,61,32,23,706303838264,706303838419
3,67,20,42,40,22,706303839532,706303839822
4,67,22,67,30,24,706303840349,706303840529
5,65,22,24,34,23,706303841454,706303841921
7,66,21,34,33,22,7063033844428,706303844510
7,67,21,34,33,22,706303846072,706303846242
2,68,21,55,32,23,706303848782,706303848944
3,68,20,42,40,22,706303850049,706303850337
4,68,21,62,30,24,706303850867,706303851053
5,66,22,24,34,23,706303851972,706303852443
6,68,20,134,32,23,706303854945,706303855026
7,68,21,33,33,22,706303856589,706303856759
2,69,21,60,32,23,706303859300,706303859456
3,69,20,41,40,22,706303860567,706303860853
4,69,20,61,30,24,706303861384,706303861566
5,67,22,24,34,23,706303862489,706303862955
6,69,19,118,32,23,706303865462,706303865544
7,69,21,33,33,22,706303867106,706303867281
2,70,20,54,32,23,706303869818,706303869974
3,70,20,39,40,22,706303871085,706303871375
4,70,22,65,30,24,706303871901,706303872086
5,68,22,24,34,23,706303873006,706303873478
6,70,20,133,32,23,706303875979,706303876058
7,70,21,34,32,22,706303877623,706303877792
2,71,22,54,32,23,706303880335,706303880492
3,71,20,38,40,22,706303881602,706303881888
4,71,21,65,30,24,706303882419,706303882599
5,69,22,24,34,23,706303883524,706303883990
6,71,21,116,32,23,706303886495,706303886578
7,71,21,33,32,22,706303888139,706303888307
2,72,21,53,32,23,706303890853,706303891008
3,72,20,38,40,22,706303892120,706303892404
4,72,20,59,30,24,706303892937,706303893119
5,70,22,23,34,23,706303894042,706303894512
7,72,21,32,32,23,7063033897012,706303897094
2,73,21,57,32,23,706303901372,706303901529
3,73,20,39,40,22,706303902638,706303902923
4,73,21,58,30,24,706303903454,706303903639
5,71,22,23,34,23,706303904560,706303905025
6,73,19,129,32,23,706303907530,706303907614
7,73,21,33,33,22,706303909174,706303909345
2,74,21,56,32,22,706303911890,706303912045
3,74,20,39,39,22,706303913155,706303913441
4,74,22,62,30,24,706303913971,706303914150
5,72,22,23,33,23,706303915078,706303915542
7,74,21,33,33,22,7063033918046,706303918126
7,75,21,32,33,22,706303919698,706303919866
2,75,21,55,32,23,706303922407,706303922567
3,75,20,38,39,22,706303923673,706303923960
4,75,20,62,30,24,706303924488,706303924676
5,73,22,23,34,23,706303925595,706303926061
6,75,20,127,32,23,706303928564,706303928645
7,76,21,32,33,22,706303930216,706303930381
2,76,21,55,32,23,706303932925,706303933079
3,76,20,39,39,22,706303934191,706303934471
4,76,20,57,30,24,706303935005,706303935185
5,74,22,22,34,23,706303936113,706303936578
6,76,20,125,32,23,706303939080,706303939163
7,77,21,32,33,22,706303940733,706303940904
3,77,20,38,39,22,706303944707,706303944995
4,77,21,60,30,24,706303945522,706303945708
5,75,22,22,33,23,706303946630,706303947098
6,77,20,124,32,23,706303949597,706303949672
2,78,21,49,32,23,706303953960,706303954117
3,78,20,38,39,22,706303955224,706303955506
4,78,21,60,30,24,706303956039,706303956219
5,76,22,22,33,23,706303957148,706303957609
6,78,19,107,32,23,706303960114,706303960193
7,78,21,32,32,22,706303961760,706303961929
2,79,21,48,32,23,706303964478,706303964632
3,79,20,38,39,22,706303965742,706303966021
4,79,21,59,30,24,706303966556,706303966740
5,77,22,22,33,23,706303967665,706303968130
6,79,20,122,32,23,706303970631,706303970715
7,79,21,31,33,22,706303972277,706303972447
2,80,21,48,31,23,706303974997,706303975152
3,80,20,37,39,22,706303976259,706303976545
4,80,20,59,30,24,706303977074,706303977260
5,78,22,22,34,23,706303978183,706303978647
6,80,20,121,32,23,706303981145,706303981224
7,80,21,31,33,23,706303982795,706303982962
2,81,21,48,31,23,706303985516,706303985666
3,81,20,38,39,22,706303986777,706303987057
4,81,21,58,30,24,706303987591,706303987773
5,79,22,22,34,23,706303988700,706303989163
6,81,20,105,32,23,706303991662,706303991745
7,81,21,30,32,23,706303993311,706303993478
2,82,21,47,31,23,706303996034,706303996190
3,82,20,37,39,22,706303997294,706303997578
